,Actual,Prediction,isAccurate
1663,4,5,False
1664,1,1,True
1665,1,1,True
1666,2,2,True
1667,1,1,True
1668,4,4,True
1669,2,2,True
1670,5,5,True
1671,3,3,True
1672,5,5,True
1673,4,4,True
1674,5,5,True
1675,5,5,True
1676,3,3,True
1677,3,3,True
1678,5,5,True
1679,5,5,True
1680,1,1,True
1681,5,5,True
1682,5,5,True
1683,5,5,True
1684,5,5,True
1685,5,5,True
1686,4,4,True
1687,2,5,False
1688,4,4,True
1689,1,1,True
1690,4,4,True
1691,5,5,True
1692,5,5,True
1693,2,2,True
1694,4,4,True
1695,5,5,True
1696,5,4,False
1697,1,1,True
1698,1,1,True
1699,5,5,True
1700,5,5,True
1701,1,1,True
1702,5,5,True
1703,5,5,True
1704,1,1,True
1705,4,4,True
1706,5,5,True
1707,5,5,True
1708,3,3,True
1709,1,1,True
1710,5,5,True
1711,5,5,True
1712,2,2,True
1713,4,4,True
1714,1,1,True
1715,5,5,True
1716,5,5,True
1717,4,4,True
1718,1,1,True
1719,5,5,True
1720,5,5,True
1721,5,5,True
1722,1,1,True
1723,3,3,True
1724,5,5,True
1725,1,1,True
1726,5,5,True
1727,5,5,True
1728,5,5,True
1729,1,1,True
1730,5,5,True
1731,5,5,True
1732,4,4,True
1733,4,4,True
1734,5,5,True
1735,5,5,True
1736,5,5,True
1737,5,5,True
1738,5,5,True
1739,5,5,True
1740,5,5,True
1741,4,4,True
1742,5,1,False
1743,5,5,True
1744,5,5,True
1745,5,5,True
1746,1,1,True
1747,5,5,True
1748,5,5,True
1749,5,5,True
1750,5,5,True
1751,1,1,True
1752,1,1,True
1753,3,3,True
1754,5,5,True
1755,3,3,True
1756,5,5,True
1757,1,1,True
1758,5,5,True
1759,5,5,True
1760,5,5,True
1761,5,5,True
1762,5,5,True
1763,4,4,True
1764,4,4,True
1765,5,5,True
1766,2,2,True
1767,4,4,True
1768,5,5,True
1769,5,5,True
1770,1,1,True
1771,5,5,True
1772,4,4,True
1773,1,1,True
1774,5,5,True
1775,5,5,True
1776,4,5,False
1777,5,5,True
1778,4,4,True
1779,4,4,True
1780,3,3,True
1781,5,5,True
1782,4,4,True
1783,1,1,True
1784,5,5,True
1785,5,5,True
1786,3,3,True
1787,5,2,False
1788,4,4,True
1789,4,4,True
1790,4,4,True
1791,4,4,True
1792,5,5,True
1793,4,4,True
1794,5,5,True
1795,5,5,True
1796,5,5,True
1797,1,1,True
1798,4,4,True
1799,1,1,True
1800,4,4,True
1801,1,1,True
1802,5,5,True
1803,4,4,True
1804,4,4,True
1805,5,5,True
1806,1,1,True
1807,2,2,True
1808,5,5,True
1809,1,1,True
1810,5,5,True
1811,5,5,True
1812,1,1,True
1813,5,4,False
1814,4,4,True
1815,3,3,True
1816,1,1,True
1817,4,4,True
1818,1,1,True
1819,5,5,True
1820,4,4,True
1821,5,5,True
1822,4,4,True
1823,1,1,True
1824,3,3,True
1825,3,3,True
1826,5,5,True
1827,2,2,True
1828,5,5,True
1829,2,2,True
1830,3,3,True
1831,5,5,True
1832,3,3,True
1833,5,5,True
1834,4,4,True
1835,5,5,True
1836,1,1,True
1837,5,5,True
1838,5,5,True
1839,5,5,True
1840,5,5,True
1841,4,5,False
1842,5,5,True
1843,1,1,True
1844,5,5,True
1845,5,5,True
1846,5,5,True
1847,5,5,True
1848,5,5,True
1849,3,3,True
1850,4,4,True
1851,1,1,True
1852,4,4,True
1853,5,5,True
1854,5,5,True
1855,5,5,True
1856,2,2,True
1857,3,3,True
1858,1,1,True
1859,5,5,True
1860,4,4,True
1861,3,3,True
1862,5,5,True
1863,5,5,True
1864,3,3,True
1865,5,5,True
1866,5,5,True
1867,2,2,True
1868,5,5,True
1869,5,5,True
1870,3,3,True
1871,1,1,True
1872,4,4,True
1873,4,4,True
1874,5,5,True
1875,5,5,True
1876,5,5,True
1877,5,5,True
1878,5,5,True
1879,4,4,True
1880,5,5,True
1881,5,5,True
1882,4,4,True
1883,4,4,True
1884,3,3,True
1885,5,5,True
1886,1,1,True
1887,5,3,False
1888,5,5,True
1889,5,5,True
1890,3,3,True
1891,5,5,True
1892,5,5,True
1893,3,3,True
1894,5,5,True
1895,4,4,True
1896,5,5,True
1897,4,4,True
1898,4,4,True
1899,5,5,True
1900,1,1,True
1901,5,5,True
1902,5,5,True
1903,4,4,True
1904,5,5,True
1905,5,5,True
1906,4,5,False
1907,4,4,True
1908,5,5,True
1909,5,5,True
1910,1,1,True
1911,5,5,True
1912,1,1,True
1913,1,1,True
1914,5,5,True
1915,5,5,True
1916,5,5,True
1917,4,4,True
1918,5,5,True
1919,3,3,True
1920,4,4,True
1921,4,4,True
1922,5,5,True
1923,1,1,True
1924,5,5,True
1925,1,1,True
1926,5,5,True
1927,5,5,True
1928,2,5,False
1929,5,5,True
1930,5,5,True
1931,4,4,True
1932,5,5,True
1933,5,5,True
1934,5,5,True
1935,1,1,True
1936,5,5,True
1937,2,2,True
1938,5,5,True
1939,5,5,True
1940,5,5,True
1941,4,4,True
1942,5,4,False
1943,5,5,True
1944,4,4,True
1945,5,5,True
1946,4,4,True
1947,5,5,True
1948,5,5,True
1949,2,2,True
1950,5,5,True
1951,1,1,True
1952,4,4,True
1953,5,5,True
1954,5,5,True
1955,5,5,True
1956,2,2,True
1957,1,1,True
1958,5,4,False
1959,5,5,True
1960,5,5,True
1961,4,5,False
1962,5,5,True
1963,1,1,True
1964,5,5,True
1965,5,5,True
1966,1,1,True
1967,5,5,True
1968,5,5,True
1969,4,4,True
1970,5,5,True
1971,4,4,True
1972,5,5,True
1973,5,5,True
1974,4,4,True
1975,4,4,True
1976,5,5,True
1977,1,1,True
1978,1,1,True
1979,5,3,False
1980,1,1,True
1981,1,1,True
1982,5,5,True
1983,4,4,True
1984,5,5,True
1985,1,1,True
1986,4,4,True
1987,1,1,True
1988,5,4,False
1989,5,5,True
1990,5,5,True
1991,5,5,True
1992,5,5,True
1993,4,4,True
1994,3,5,False
1995,4,4,True
1996,4,4,True
1997,5,5,True
1998,5,5,True
1999,4,4,True
2000,2,2,True
2001,1,1,True
2002,1,1,True
2003,5,5,True
2004,5,5,True
2005,5,5,True
2006,4,4,True
2007,5,5,True
2008,3,3,True
2009,2,2,True
2010,4,4,True
2011,5,5,True
2012,5,5,True
2013,1,1,True
2014,5,5,True
2015,5,5,True
2016,1,1,True
2017,1,1,True
2018,5,5,True
2019,1,1,True
2020,1,1,True
2021,5,5,True
2022,5,5,True
2023,1,1,True
2024,5,5,True
2025,5,5,True
2026,4,4,True
2027,5,5,True
2028,3,3,True
2029,1,1,True
2030,1,1,True
2031,5,5,True
2032,1,1,True
2033,2,2,True
2034,5,4,False
2035,5,5,True
2036,4,4,True
2037,1,1,True
2038,5,5,True
2039,1,1,True
2040,5,5,True
2041,1,1,True
2042,5,5,True
2043,5,5,True
2044,5,5,True
2045,5,5,True
2046,4,4,True
2047,5,5,True
2048,2,2,True
2049,5,5,True
2050,1,1,True
2051,3,3,True
2052,5,5,True
2053,5,5,True
2054,5,5,True
2055,3,5,False
2056,5,5,True
2057,5,5,True
2058,4,4,True
2059,3,3,True
2060,5,5,True
2061,5,5,True
2062,5,5,True
2063,5,5,True
2064,1,1,True
2065,3,3,True
2066,5,5,True
2067,5,5,True
2068,5,5,True
2069,4,4,True
2070,5,5,True
2071,5,5,True
2072,5,5,True
2073,5,5,True
2074,1,1,True
2075,1,1,True
2076,4,4,True
2077,5,5,True
2078,1,1,True
2079,5,5,True
2080,4,4,True
2081,1,1,True
2082,5,5,True
2083,4,4,True
2084,5,5,True
2085,3,3,True
2086,1,1,True
2087,1,1,True
2088,5,5,True
2089,5,5,True
2090,5,4,False
2091,1,1,True
2092,1,1,True
2093,5,5,True
2094,5,5,True
2095,5,5,True
2096,5,5,True
2097,5,5,True
2098,5,5,True
2099,2,2,True
2100,5,5,True
2101,4,4,True
2102,5,5,True
2103,5,5,True
2104,3,3,True
2105,5,5,True
2106,5,5,True
2107,1,1,True
2108,5,5,True
2109,5,5,True
2110,5,5,True
2111,3,3,True
2112,5,5,True
2113,1,1,True
2114,5,5,True
2115,5,5,True
2116,5,5,True
2117,1,1,True
2118,1,1,True
2119,5,5,True
2120,5,5,True
2121,5,5,True
2122,3,3,True
2123,1,1,True
2124,5,5,True
2125,5,4,False
2126,3,3,True
2127,5,5,True
2128,4,4,True
2129,3,3,True
2130,5,5,True
2131,4,4,True
2132,5,5,True
2133,3,3,True
2134,5,5,True
2135,4,4,True
2136,1,1,True
2137,5,5,True
2138,5,5,True
2139,5,5,True
2140,5,5,True
2141,3,3,True
2142,3,3,True
2143,5,5,True
2144,2,2,True
2145,5,5,True
2146,5,5,True
2147,3,3,True
2148,1,1,True
2149,5,5,True
2150,4,4,True
2151,1,1,True
2152,5,5,True
2153,5,5,True
2154,1,1,True
2155,1,1,True
2156,4,4,True
2157,5,5,True
2158,5,5,True
2159,5,5,True
2160,5,5,True
2161,5,5,True
2162,4,4,True
2163,5,5,True
2164,1,1,True
2165,5,5,True
2166,5,5,True
2167,5,5,True
2168,5,5,True
2169,5,5,True
2170,2,2,True
2171,5,5,True
2172,4,4,True
2173,4,4,True
2174,1,1,True
2175,2,2,True
2176,3,3,True
2177,5,5,True
2178,1,1,True
2179,5,5,True
2180,5,5,True
2181,5,5,True
2182,5,5,True
2183,5,5,True
2184,5,5,True
2185,5,5,True
2186,2,2,True
2187,3,3,True
2188,5,5,True
2189,5,5,True
2190,5,5,True
2191,5,5,True
2192,1,1,True
2193,5,5,True
2194,1,1,True
2195,5,5,True
2196,5,5,True
2197,5,5,True
2198,4,4,True
2199,4,4,True
2200,3,5,False
2201,4,4,True
2202,1,1,True
2203,4,5,False
2204,5,5,True
2205,5,5,True
2206,1,1,True
2207,5,5,True
2208,5,5,True
2209,3,3,True
2210,5,5,True
2211,1,1,True
2212,3,3,True
2213,1,1,True
2214,5,5,True
2215,2,2,True
2216,5,4,False
2217,5,5,True
2218,5,5,True
2219,3,3,True
2220,4,4,True
2221,4,4,True
2222,1,1,True
2223,4,4,True
2224,5,5,True
2225,5,5,True
2226,5,5,True
2227,4,4,True
2228,4,4,True
2229,1,1,True
2230,4,4,True
2231,1,1,True
2232,5,5,True
2233,5,5,True
2234,5,5,True
2235,5,5,True
2236,1,1,True
2237,5,5,True
2238,1,1,True
2239,4,4,True
2240,5,5,True
2241,5,5,True
2242,4,4,True
2243,5,5,True
2244,5,5,True
2245,5,5,True
2246,5,5,True
2247,5,5,True
2248,4,4,True
2249,4,4,True
2250,5,5,True
2251,5,5,True
2252,5,5,True
2253,5,5,True
2254,5,5,True
2255,5,5,True
2256,1,1,True
2257,4,5,False
2258,1,1,True
2259,2,2,True
2260,5,5,True
2261,5,5,True
2262,5,5,True
2263,1,1,True
2264,5,5,True
2265,3,3,True
2266,3,3,True
2267,5,5,True
2268,5,5,True
2269,5,5,True
2270,3,3,True
2271,5,5,True
2272,5,5,True
2273,5,5,True
2274,2,2,True
2275,5,5,True
2276,5,5,True
2277,1,1,True
2278,5,5,True
2279,4,4,True
2280,5,5,True
2281,4,4,True
2282,5,5,True
2283,3,3,True
2284,2,2,True
2285,4,5,False
2286,5,5,True
2287,1,1,True
2288,4,4,True
2289,4,4,True
2290,5,5,True
2291,4,4,True
2292,5,5,True
2293,5,5,True
2294,5,5,True
2295,4,4,True
2296,5,5,True
2297,4,4,True
2298,5,5,True
2299,5,5,True
2300,5,5,True
2301,1,1,True
2302,5,5,True
2303,1,1,True
2304,5,5,True
2305,5,5,True
2306,2,2,True
2307,5,5,True
2308,5,5,True
2309,5,5,True
2310,5,5,True
2311,5,5,True
2312,4,4,True
2313,3,3,True
2314,5,5,True
2315,4,4,True
2316,5,5,True
2317,5,5,True
2318,5,5,True
2319,1,1,True
2320,4,4,True
2321,5,5,True
2322,1,1,True
2323,5,5,True
2324,2,2,True
2325,1,1,True
2326,4,4,True
2327,1,5,False
2328,5,5,True
2329,5,5,True
2330,5,5,True
2331,4,4,True
2332,5,5,True
2333,5,5,True
2334,4,4,True
2335,5,5,True
2336,1,1,True
2337,5,5,True
2338,5,5,True
2339,5,5,True
2340,5,5,True
2341,1,1,True
2342,4,4,True
2343,5,5,True
2344,3,3,True
2345,4,4,True
2346,5,5,True
2347,1,1,True
2348,3,3,True
2349,5,5,True
2350,4,4,True
2351,5,5,True
2352,4,4,True
2353,5,5,True
2354,1,1,True
2355,5,5,True
2356,4,4,True
2357,5,5,True
2358,5,5,True
2359,5,5,True
2360,5,5,True
2361,5,1,False
2362,4,4,True
2363,1,1,True
2364,1,1,True
2365,5,5,True
2366,1,1,True
2367,1,1,True
2368,5,5,True
2369,5,5,True
2370,3,3,True
2371,4,4,True
2372,5,5,True
2373,5,5,True
2374,1,1,True
2375,5,5,True
2376,3,3,True
2377,5,5,True
2378,5,5,True
2379,5,5,True
2380,1,1,True
2381,5,5,True
2382,5,5,True
2383,5,5,True
2384,5,5,True
2385,5,5,True
2386,4,4,True
2387,5,5,True
2388,5,5,True
2389,5,5,True
2390,5,5,True
2391,5,5,True
2392,1,1,True
2393,5,5,True
2394,5,5,True
2395,5,5,True
2396,5,5,True
2397,5,5,True
2398,1,1,True
2399,5,5,True
2400,4,1,False
2401,3,3,True
2402,3,5,False
2403,4,4,True
2404,1,1,True
2405,5,5,True
2406,4,4,True
2407,1,1,True
2408,5,5,True
2409,4,4,True
2410,5,5,True
2411,5,5,True
2412,5,5,True
2413,5,5,True
2414,3,3,True
2415,5,5,True
2416,1,1,True
2417,4,4,True
2418,5,5,True
2419,4,5,False
2420,1,1,True
2421,4,4,True
2422,5,5,True
2423,5,5,True
2424,5,5,True
2425,5,5,True
2426,5,5,True
2427,5,5,True
2428,4,4,True
2429,4,1,False
2430,5,5,True
2431,5,5,True
2432,5,5,True
2433,4,5,False
2434,1,1,True
2435,5,5,True
2436,5,5,True
2437,4,4,True
2438,5,5,True
2439,5,5,True
2440,1,1,True
2441,5,5,True
2442,1,1,True
2443,5,5,True
2444,1,1,True
2445,5,5,True
2446,3,3,True
2447,5,5,True
2448,1,1,True
2449,4,4,True
2450,5,5,True
2451,5,5,True
2452,5,5,True
2453,5,5,True
2454,5,5,True
2455,5,5,True
2456,4,4,True
2457,5,5,True
2458,1,1,True
2459,5,5,True
2460,5,5,True
2461,3,3,True
2462,5,5,True
2463,5,5,True
2464,5,5,True
2465,5,5,True
2466,5,5,True
2467,5,5,True
2468,5,5,True
2469,5,5,True
2470,5,5,True
2471,5,5,True
2472,5,5,True
2473,1,1,True
2474,5,5,True
2475,4,5,False
2476,5,5,True
2477,4,4,True
2478,4,5,False
2479,5,5,True
2480,5,5,True
2481,3,3,True
2482,5,5,True
2483,4,4,True
2484,4,4,True
2485,4,4,True
2486,5,5,True
2487,5,5,True
2488,1,1,True
2489,1,1,True
2490,3,3,True
2491,3,3,True
2492,5,5,True
2493,3,3,True
2494,1,1,True
2495,5,5,True
2496,1,1,True
2497,5,5,True
2498,5,5,True
2499,1,1,True
2500,1,1,True
2501,5,5,True
2502,4,4,True
2503,5,5,True
2504,5,5,True
2505,5,5,True
2506,4,4,True
2507,1,1,True
2508,5,5,True
2509,5,5,True
2510,5,5,True
2511,5,5,True
2512,1,1,True
2513,4,5,False
2514,3,3,True
2515,5,5,True
2516,1,1,True
2517,5,5,True
2518,5,5,True
2519,1,1,True
2520,5,5,True
2521,4,4,True
2522,3,3,True
2523,3,3,True
2524,5,5,True
2525,1,1,True
2526,5,5,True
2527,5,5,True
2528,4,4,True
2529,5,5,True
2530,5,5,True
2531,5,5,True
2532,4,4,True
2533,5,5,True
2534,5,5,True
2535,4,4,True
2536,4,4,True
2537,5,5,True
2538,5,5,True
2539,1,1,True
2540,5,5,True
2541,4,4,True
2542,1,1,True
2543,5,5,True
2544,5,5,True
2545,4,4,True
2546,4,4,True
2547,5,5,True
2548,5,5,True
2549,5,5,True
2550,5,5,True
2551,3,3,True
2552,5,5,True
2553,4,4,True
2554,4,5,False
2555,5,5,True
2556,5,5,True
2557,5,4,False
2558,5,5,True
2559,4,4,True
2560,5,5,True
2561,1,1,True
2562,4,4,True
2563,5,5,True
2564,4,4,True
2565,5,5,True
2566,5,5,True
2567,3,3,True
2568,5,5,True
2569,1,1,True
2570,5,5,True
2571,3,3,True
2572,1,1,True
2573,3,3,True
2574,5,5,True
2575,5,5,True
2576,5,5,True
2577,5,5,True
2578,4,4,True
2579,1,1,True
2580,1,1,True
2581,4,5,False
2582,5,5,True
2583,5,5,True
2584,5,5,True
2585,5,5,True
2586,5,5,True
2587,5,5,True
2588,5,5,True
2589,5,5,True
2590,5,5,True
2591,4,4,True
2592,4,4,True
2593,5,5,True
2594,5,4,False
2595,5,5,True
2596,5,5,True
2597,5,5,True
2598,1,1,True
2599,5,5,True
2600,5,5,True
2601,4,4,True
2602,1,1,True
2603,1,1,True
2604,5,5,True
2605,5,5,True
2606,3,3,True
2607,5,5,True
2608,2,2,True
2609,4,4,True
2610,4,4,True
2611,1,1,True
2612,4,4,True
2613,5,5,True
2614,5,5,True
2615,3,3,True
2616,5,5,True
2617,1,1,True
2618,5,5,True
2619,3,5,False
2620,5,5,True
2621,4,4,True
2622,1,1,True
2623,5,5,True
2624,4,4,True
2625,5,5,True
2626,4,4,True
2627,1,1,True
2628,5,5,True
2629,5,5,True
2630,4,4,True
2631,5,5,True
2632,4,4,True
2633,5,5,True
2634,1,1,True
2635,5,5,True
2636,2,2,True
2637,4,4,True
2638,5,5,True
2639,5,5,True
2640,5,5,True
2641,5,5,True
2642,5,5,True
2643,5,5,True
2644,5,5,True
2645,4,4,True
2646,4,4,True
2647,5,5,True
2648,4,4,True
2649,5,5,True
2650,5,5,True
2651,5,5,True
2652,1,1,True
2653,5,5,True
2654,5,5,True
2655,5,5,True
2656,5,5,True
2657,5,5,True
2658,5,5,True
2659,4,4,True
2660,4,4,True
2661,5,5,True
2662,1,1,True
2663,4,4,True
2664,5,5,True
2665,5,5,True
2666,3,3,True
2667,4,4,True
2668,5,5,True
2669,5,5,True
2670,5,5,True
2671,2,2,True
2672,5,5,True
2673,5,5,True
2674,1,1,True
2675,5,5,True
2676,5,5,True
2677,5,5,True
2678,3,3,True
2679,5,4,False
2680,5,5,True
2681,5,5,True
2682,4,4,True
2683,4,4,True
2684,1,1,True
2685,3,3,True
2686,5,5,True
2687,5,5,True
2688,2,2,True
2689,5,5,True
2690,5,5,True
2691,5,5,True
2692,5,5,True
2693,5,5,True
2694,5,5,True
2695,1,1,True
2696,3,3,True
2697,5,5,True
2698,1,1,True
2699,5,5,True
2700,5,5,True
2701,4,4,True
2702,1,1,True
2703,5,5,True
2704,1,1,True
2705,2,4,False
2706,2,2,True
2707,4,4,True
2708,3,3,True
2709,4,4,True
2710,5,5,True
2711,5,5,True
2712,3,3,True
2713,5,5,True
2714,1,1,True
2715,1,1,True
2716,5,5,True
2717,5,5,True
2718,5,5,True
2719,5,5,True
2720,4,4,True
2721,4,4,True
2722,5,5,True
2723,1,1,True
2724,1,5,False
2725,4,4,True
2726,1,1,True
2727,5,5,True
2728,4,4,True
2729,5,5,True
2730,4,4,True
2731,5,5,True
2732,4,4,True
2733,5,5,True
2734,3,3,True
2735,1,1,True
2736,1,1,True
2737,5,5,True
2738,5,5,True
2739,5,5,True
2740,3,3,True
2741,4,5,False
2742,2,2,True
2743,5,5,True
2744,5,5,True
2745,1,1,True
2746,5,5,True
2747,5,5,True
2748,5,5,True
2749,5,5,True
2750,1,1,True
2751,1,1,True
2752,5,5,True
2753,1,1,True
2754,4,5,False
2755,1,5,False
2756,4,4,True
2757,4,4,True
2758,1,1,True
2759,5,4,False
2760,5,5,True
2761,4,4,True
2762,5,5,True
2763,5,5,True
2764,3,3,True
2765,5,5,True
2766,4,4,True
2767,5,5,True
2768,1,1,True
2769,4,4,True
2770,3,3,True
2771,5,5,True
2772,4,4,True
2773,5,5,True
2774,5,5,True
2775,3,3,True
2776,4,4,True
2777,5,5,True
2778,2,2,True
2779,5,5,True
2780,1,1,True
2781,5,5,True
2782,5,5,True
2783,5,5,True
2784,5,5,True
2785,3,4,False
2786,5,5,True
2787,1,1,True
2788,5,5,True
2789,3,3,True
2790,3,3,True
2791,5,5,True
2792,5,5,True
2793,5,5,True
2794,5,5,True
2795,4,4,True
2796,1,1,True
2797,5,5,True
2798,5,4,False
2799,5,5,True
2800,5,5,True
2801,4,4,True
2802,1,1,True
2803,5,5,True
2804,4,4,True
2805,5,5,True
2806,5,5,True
2807,4,4,True
2808,5,5,True
2809,5,5,True
2810,5,5,True
2811,2,2,True
2812,4,4,True
2813,4,4,True
2814,4,4,True
2815,5,5,True
2816,2,2,True
2817,5,5,True
2818,5,5,True
2819,4,4,True
2820,5,5,True
2821,5,5,True
2822,1,1,True
2823,5,5,True
2824,1,1,True
2825,5,5,True
2826,1,1,True
2827,4,4,True
2828,5,5,True
2829,2,2,True
2830,1,5,False
2831,1,1,True
2832,1,1,True
2833,1,5,False
2834,5,5,True
2835,5,5,True
2836,5,5,True
2837,5,5,True
2838,5,5,True
2839,4,4,True
2840,1,1,True
2841,4,4,True
2842,1,1,True
2843,5,5,True
2844,1,1,True
2845,5,5,True
2846,5,5,True
2847,5,5,True
2848,3,3,True
2849,1,1,True
2850,5,5,True
2851,5,5,True
2852,5,5,True
2853,5,5,True
2854,1,1,True
2855,5,5,True
2856,5,5,True
2857,4,4,True
2858,5,5,True
2859,4,4,True
2860,4,4,True
2861,5,5,True
2862,5,5,True
2863,5,5,True
2864,4,4,True
2865,5,5,True
2866,4,4,True
2867,5,5,True
2868,5,5,True
2869,5,5,True
2870,5,5,True
2871,5,5,True
2872,5,5,True
2873,4,4,True
2874,5,5,True
2875,2,2,True
2876,5,5,True
2877,4,4,True
2878,5,5,True
2879,5,5,True
2880,4,4,True
2881,5,5,True
2882,5,5,True
2883,5,5,True
2884,5,5,True
2885,3,3,True
2886,5,5,True
2887,1,1,True
2888,5,5,True
2889,1,1,True
2890,3,3,True
2891,1,1,True
2892,4,4,True
2893,4,5,False
2894,4,4,True
2895,4,4,True
2896,2,2,True
2897,5,5,True
2898,1,1,True
2899,1,1,True
2900,1,1,True
2901,5,5,True
2902,5,5,True
2903,5,5,True
2904,5,5,True
2905,5,5,True
2906,5,5,True
2907,1,1,True
2908,1,1,True
2909,1,1,True
2910,1,1,True
2911,5,5,True
2912,5,5,True
2913,4,4,True
2914,3,3,True
2915,5,5,True
2916,3,3,True
2917,5,5,True
2918,1,1,True
2919,5,5,True
2920,4,4,True
2921,5,5,True
2922,5,5,True
2923,5,5,True
2924,5,5,True
2925,3,5,False
2926,1,1,True
2927,5,5,True
2928,4,4,True
2929,5,5,True
2930,5,5,True
2931,1,5,False
2932,5,5,True
2933,4,4,True
2934,5,5,True
2935,3,3,True
2936,4,5,False
2937,1,1,True
2938,4,4,True
2939,5,5,True
2940,3,3,True
2941,3,3,True
2942,2,2,True
2943,5,5,True
2944,5,5,True
2945,5,5,True
2946,5,5,True
2947,5,5,True
2948,5,5,True
2949,4,4,True
2950,5,5,True
2951,5,5,True
2952,5,5,True
2953,5,5,True
2954,4,4,True
2955,1,1,True
2956,5,5,True
2957,5,5,True
2958,3,3,True
2959,5,5,True
2960,3,3,True
2961,5,5,True
2962,4,4,True
2963,5,5,True
2964,5,1,False
2965,4,4,True
2966,5,5,True
2967,5,5,True
2968,4,4,True
2969,3,3,True
2970,5,5,True
2971,1,1,True
2972,4,4,True
2973,5,5,True
2974,5,5,True
2975,1,1,True
2976,1,1,True
2977,3,3,True
2978,1,1,True
2979,5,5,True
2980,1,1,True
2981,5,5,True
2982,1,1,True
2983,3,3,True
2984,3,3,True
2985,5,5,True
2986,2,2,True
2987,4,4,True
2988,4,4,True
2989,5,5,True
2990,5,5,True
2991,2,2,True
2992,5,5,True
2993,5,5,True
2994,5,5,True
2995,1,1,True
2996,1,1,True
2997,5,5,True
2998,4,4,True
2999,5,5,True
3000,3,3,True
3001,5,5,True
3002,4,4,True
3003,5,5,True
3004,3,3,True
3005,5,5,True
3006,4,5,False
3007,5,5,True
3008,5,5,True
3009,4,4,True
3010,5,5,True
3011,5,5,True
3012,1,1,True
3013,5,5,True
3014,5,5,True
3015,5,5,True
3016,1,1,True
3017,5,5,True
3018,5,5,True
3019,3,3,True
3020,5,5,True
3021,1,1,True
3022,1,1,True
3023,1,1,True
3024,4,4,True
3025,5,5,True
3026,5,5,True
3027,1,1,True
3028,2,2,True
3029,3,3,True
3030,5,5,True
3031,5,5,True
3032,5,5,True
3033,3,3,True
3034,5,5,True
3035,3,3,True
3036,1,1,True
3037,5,5,True
3038,4,4,True
3039,4,4,True
3040,5,5,True
3041,5,5,True
3042,3,3,True
3043,2,2,True
3044,5,5,True
3045,5,5,True
3046,4,4,True
3047,5,5,True
3048,4,4,True
3049,4,4,True
3050,1,1,True
3051,4,4,True
3052,2,2,True
3053,5,5,True
3054,3,3,True
3055,5,5,True
3056,4,4,True
3057,2,2,True
3058,4,4,True
3059,5,5,True
3060,5,5,True
3061,5,5,True
3062,4,4,True
3063,5,5,True
3064,5,5,True
3065,1,1,True
3066,4,4,True
3067,5,5,True
3068,3,5,False
3069,2,2,True
3070,5,5,True
3071,4,4,True
3072,1,1,True
3073,5,5,True
3074,5,5,True
3075,5,5,True
3076,1,1,True
3077,5,5,True
3078,2,2,True
3079,5,5,True
3080,4,4,True
3081,1,1,True
3082,5,5,True
3083,5,5,True
3084,5,5,True
3085,1,1,True
3086,4,4,True
3087,2,2,True
3088,4,4,True
3089,5,5,True
3090,5,5,True
3091,3,3,True
3092,1,1,True
3093,5,5,True
3094,1,1,True
3095,1,1,True
3096,5,5,True
3097,4,4,True
3098,5,5,True
3099,2,2,True
3100,4,5,False
3101,3,3,True
3102,4,4,True
3103,5,5,True
3104,5,5,True
3105,1,1,True
3106,4,4,True
3107,1,1,True
3108,4,4,True
3109,1,1,True
3110,1,1,True
3111,5,5,True
3112,3,3,True
3113,5,5,True
3114,4,4,True
3115,4,4,True
3116,5,5,True
3117,1,1,True
3118,5,5,True
3119,4,4,True
3120,5,5,True
3121,4,4,True
3122,5,1,False
3123,3,5,False
3124,5,5,True
3125,5,5,True
3126,4,4,True
3127,5,5,True
3128,5,5,True
3129,4,4,True
3130,1,1,True
3131,5,5,True
3132,4,4,True
3133,3,3,True
3134,5,5,True
3135,5,5,True
3136,5,5,True
3137,1,1,True
3138,5,5,True
3139,4,4,True
3140,5,5,True
3141,5,5,True
3142,5,5,True
3143,2,2,True
3144,5,5,True
3145,1,2,False
3146,5,5,True
3147,5,1,False
3148,1,1,True
3149,4,4,True
3150,5,5,True
3151,5,5,True
3152,1,1,True
3153,1,1,True
3154,3,3,True
3155,5,5,True
3156,1,1,True
3157,3,3,True
3158,3,3,True
3159,1,1,True
3160,3,3,True
3161,4,4,True
3162,5,5,True
3163,5,5,True
3164,2,2,True
3165,5,5,True
3166,4,4,True
3167,1,4,False
3168,3,3,True
3169,5,5,True
3170,2,2,True
3171,4,4,True
3172,2,2,True
3173,4,4,True
3174,4,4,True
3175,1,1,True
3176,5,5,True
3177,3,5,False
3178,5,5,True
3179,1,1,True
3180,2,2,True
3181,5,5,True
3182,4,4,True
3183,1,1,True
3184,5,5,True
3185,5,5,True
3186,3,3,True
3187,5,5,True
3188,1,1,True
3189,4,4,True
3190,1,1,True
3191,3,3,True
3192,5,5,True
3193,3,3,True
3194,5,5,True
3195,1,1,True
3196,4,5,False
3197,5,5,True
3198,3,3,True
3199,5,5,True
3200,5,5,True
3201,5,3,False
3202,3,3,True
3203,5,5,True
3204,5,5,True
3205,5,5,True
3206,5,5,True
3207,1,1,True
3208,3,3,True
3209,1,1,True
3210,4,5,False
3211,5,5,True
3212,3,3,True
3213,5,5,True
3214,5,5,True
3215,5,5,True
