,Actual,Prediction,Difference
928,5,4.7,0.2999999999999998
929,3,3.4,-0.3999999999999999
930,3,3.1,-0.10000000000000009
931,4,3.8,0.20000000000000018
932,4,4.3,-0.2999999999999998
933,4,3.7,0.2999999999999998
934,4,3.8,0.20000000000000018
935,5,4.9,0.09999999999999964
936,3,3.4,-0.3999999999999999
937,5,5.0,0.0
938,4,4.3,-0.2999999999999998
939,5,5.0,0.0
940,1,3.3,-2.3
941,5,5.0,0.0
942,5,4.8,0.20000000000000018
943,5,4.0,1.0
944,4,3.0,1.0
945,5,5.0,0.0
946,5,5.0,0.0
947,5,4.8,0.20000000000000018
948,1,1.0,0.0
949,4,4.0,0.0
950,3,3.4,-0.3999999999999999
951,4,4.5,-0.5
952,5,5.0,0.0
953,2,2.02,-0.020000000000000018
954,5,5.0,0.0
955,3,3.0,0.0
956,5,5.0,0.0
957,5,5.0,0.0
958,1,1.7,-0.7
959,3,3.1,-0.10000000000000009
960,5,4.8,0.20000000000000018
961,1,2.1,-1.1
962,5,4.8,0.20000000000000018
963,5,4.9,0.09999999999999964
964,5,3.885714285714286,1.1142857142857139
965,5,4.1,0.9000000000000004
966,5,4.9,0.09999999999999964
967,1,1.0,0.0
968,4,4.0,0.0
969,4,4.2,-0.20000000000000018
970,5,5.0,0.0
971,5,4.046330336330336,0.9536696636696638
972,5,5.0,0.0
973,5,4.695,0.3049999999999997
974,4,4.0,0.0
975,5,5.0,0.0
976,1,1.0,0.0
977,4,3.6,0.3999999999999999
978,5,4.7,0.2999999999999998
979,4,4.0,0.0
980,1,1.0,0.0
981,5,5.0,0.0
982,5,4.9,0.09999999999999964
983,5,5.0,0.0
984,4,4.0,0.0
985,1,1.0,0.0
986,2,2.6,-0.6000000000000001
987,2,2.6,-0.6000000000000001
988,1,1.4,-0.3999999999999999
989,5,4.9,0.09999999999999964
990,4,4.0,0.0
991,1,1.0,0.0
992,5,4.739484126984127,0.26051587301587276
993,2,2.7,-0.7000000000000002
994,4,4.541666666666667,-0.541666666666667
995,2,3.088888888888889,-1.088888888888889
996,5,5.0,0.0
997,4,3.8,0.20000000000000018
998,4,3.8,0.20000000000000018
999,5,4.4,0.5999999999999996
1000,5,4.95,0.04999999999999982
1001,5,5.0,0.0
1002,5,4.2,0.7999999999999998
1003,1,1.0,0.0
1004,5,5.0,0.0
1005,3,4.424761904761905,-1.4247619047619047
1006,5,5.0,0.0
1007,1,1.0,0.0
1008,4,4.0,0.0
1009,4,4.1,-0.09999999999999964
1010,1,1.0,0.0
1011,5,4.6,0.40000000000000036
1012,4,4.1,-0.09999999999999964
1013,1,1.0,0.0
1014,3,3.0,0.0
1015,4,4.0,0.0
1016,5,5.0,0.0
1017,5,4.9,0.09999999999999964
1018,5,4.8,0.20000000000000018
1019,5,5.0,0.0
1020,5,5.0,0.0
1021,5,4.8,0.20000000000000018
1022,5,4.666666666666666,0.3333333333333339
1023,5,5.0,0.0
1024,1,1.0,0.0
1025,5,4.431666666666667,0.5683333333333334
1026,4,4.3,-0.2999999999999998
1027,5,5.0,0.0
1028,5,4.9,0.09999999999999964
1029,1,1.2,-0.19999999999999996
1030,5,4.3,0.7000000000000002
1031,5,4.6,0.40000000000000036
1032,5,5.0,0.0
1033,1,2.4,-1.4
1034,1,2.6,-1.6
1035,5,5.0,0.0
1036,5,5.0,0.0
1037,2,2.0,0.0
1038,1,1.3,-0.30000000000000004
1039,3,3.3,-0.2999999999999998
1040,2,2.35,-0.3500000000000001
1041,2,2.7,-0.7000000000000002
1042,4,4.1,-0.09999999999999964
1043,5,4.053333333333333,0.9466666666666672
1044,5,4.6,0.40000000000000036
1045,5,4.7,0.2999999999999998
1046,5,5.0,0.0
1047,1,1.0,0.0
1048,5,5.0,0.0
1049,1,1.0,0.0
1050,5,4.1,0.9000000000000004
1051,5,4.8,0.20000000000000018
1052,3,2.9,0.10000000000000009
1053,5,5.0,0.0
1054,5,5.0,0.0
1055,1,1.0,0.0
1056,5,5.0,0.0
1057,5,5.0,0.0
1058,4,4.5,-0.5
1059,5,4.6,0.40000000000000036
1060,3,3.0,0.0
1061,5,4.35,0.6500000000000004
1062,5,5.0,0.0
1063,5,5.0,0.0
1064,5,4.066666666666666,0.9333333333333336
1065,5,4.1,0.9000000000000004
1066,5,5.0,0.0
1067,5,5.0,0.0
1068,1,2.5,-1.5
1069,4,4.0,0.0
1070,5,4.4,0.5999999999999996
1071,5,5.0,0.0
1072,5,4.6,0.40000000000000036
1073,5,4.7333333333333325,0.2666666666666675
1074,5,5.0,0.0
1075,5,4.9,0.09999999999999964
1076,4,4.2,-0.20000000000000018
1077,5,4.2,0.7999999999999998
1078,4,3.9,0.10000000000000009
1079,3,3.0,0.0
1080,5,5.0,0.0
1081,5,4.666666666666666,0.3333333333333339
1082,1,2.0,-1.0
1083,5,5.0,0.0
1084,4,4.1,-0.09999999999999964
1085,5,4.6,0.40000000000000036
1086,5,4.8,0.20000000000000018
1087,5,4.7,0.2999999999999998
1088,1,1.0,0.0
1089,5,4.9,0.09999999999999964
1090,4,4.0,0.0
1091,5,4.3,0.7000000000000002
1092,5,4.711666666666667,0.2883333333333331
1093,4,3.7,0.2999999999999998
1094,5,4.7,0.2999999999999998
1095,5,5.0,0.0
1096,1,1.1,-0.10000000000000009
1097,5,3.498095238095238,1.501904761904762
1098,4,3.7,0.2999999999999998
1099,1,1.0,0.0
1100,5,3.6,1.4
1101,5,5.0,0.0
1102,1,1.0,0.0
1103,1,1.0,0.0
1104,3,4.249761904761905,-1.2497619047619049
1105,5,5.0,0.0
1106,1,2.0,-1.0
1107,1,2.6,-1.6
1108,5,5.0,0.0
1109,5,4.1,0.9000000000000004
1110,1,1.0,0.0
1111,1,1.0,0.0
1112,5,4.4,0.5999999999999996
1113,5,5.0,0.0
1114,2,2.7,-0.7000000000000002
1115,5,5.0,0.0
1116,2,2.5,-0.5
1117,5,4.916666666666667,0.08333333333333304
1118,5,4.757791375291375,0.24220862470862503
1119,5,4.6,0.40000000000000036
1120,4,4.1,-0.09999999999999964
1121,3,3.1,-0.10000000000000009
1122,5,4.5,0.5
1123,5,3.8,1.2000000000000002
1124,3,3.0,0.0
1125,5,4.8,0.20000000000000018
1126,5,5.0,0.0
1127,1,1.6,-0.6000000000000001
1128,5,5.0,0.0
1129,5,5.0,0.0
1130,5,5.0,0.0
1131,5,5.0,0.0
1132,5,3.4,1.6
1133,5,4.5,0.5
1134,4,4.2,-0.20000000000000018
1135,4,3.9,0.10000000000000009
1136,5,4.244285714285715,0.7557142857142853
1137,5,5.0,0.0
1138,5,4.9,0.09999999999999964
1139,1,1.6,-0.6000000000000001
1140,2,3.5799999999999996,-1.5799999999999996
1141,5,4.7,0.2999999999999998
1142,1,3.0,-2.0
1143,5,5.0,0.0
1144,5,5.0,0.0
1145,3,3.0,0.0
1146,5,4.9,0.09999999999999964
1147,4,4.6,-0.5999999999999996
1148,5,5.0,0.0
1149,5,4.599047619047619,0.40095238095238095
1150,5,4.6,0.40000000000000036
1151,3,3.633333333333333,-0.6333333333333329
1152,3,2.6,0.3999999999999999
1153,5,5.0,0.0
1154,5,5.0,0.0
1155,5,4.9,0.09999999999999964
1156,5,4.25,0.75
1157,5,4.3,0.7000000000000002
1158,5,5.0,0.0
1159,5,5.0,0.0
1160,4,4.0,0.0
1161,4,3.768333333333333,0.2316666666666669
1162,5,5.0,0.0
1163,5,4.026666666666666,0.9733333333333336
1164,5,4.9,0.09999999999999964
1165,5,4.514285714285714,0.48571428571428577
1166,1,2.3,-1.2999999999999998
1167,5,5.0,0.0
1168,5,4.9,0.09999999999999964
1169,5,5.0,0.0
1170,1,1.0,0.0
1171,4,4.0,0.0
1172,5,5.0,0.0
1173,1,1.2,-0.19999999999999996
1174,5,5.0,0.0
1175,5,4.85,0.15000000000000036
1176,4,3.5,0.5
1177,5,5.0,0.0
1178,4,4.3,-0.2999999999999998
1179,5,5.0,0.0
1180,5,4.6,0.40000000000000036
1181,2,2.0,0.0
1182,5,5.0,0.0
1183,4,4.2,-0.20000000000000018
1184,4,4.218571428571428,-0.21857142857142797
1185,4,4.1,-0.09999999999999964
1186,5,4.9,0.09999999999999964
1187,1,1.0,0.0
1188,1,2.1,-1.1
1189,5,4.9,0.09999999999999964
1190,5,5.0,0.0
1191,5,4.726666666666667,0.27333333333333343
1192,5,5.0,0.0
1193,3,3.4,-0.3999999999999999
1194,5,5.0,0.0
1195,5,4.395833333333333,0.604166666666667
1196,1,1.4,-0.3999999999999999
1197,5,5.0,0.0
1198,1,1.0,0.0
1199,5,4.9,0.09999999999999964
1200,5,4.2,0.7999999999999998
1201,4,4.0,0.0
1202,5,5.0,0.0
1203,5,5.0,0.0
1204,5,5.0,0.0
1205,1,1.0,0.0
1206,1,1.6,-0.6000000000000001
1207,5,4.6,0.40000000000000036
1208,5,5.0,0.0
1209,1,1.3,-0.30000000000000004
1210,5,5.0,0.0
1211,5,5.0,0.0
1212,4,4.75,-0.75
1213,4,4.1,-0.09999999999999964
1214,1,2.2,-1.2000000000000002
1215,5,5.0,0.0
1216,4,4.4,-0.40000000000000036
1217,2,2.1,-0.10000000000000009
1218,1,2.915782828282828,-1.9157828282828282
1219,1,1.0,0.0
1220,3,3.0,0.0
1221,5,4.9,0.09999999999999964
1222,5,5.0,0.0
1223,5,4.9,0.09999999999999964
1224,5,4.8,0.20000000000000018
1225,5,4.39,0.6100000000000003
1226,5,4.6,0.40000000000000036
1227,3,3.3,-0.2999999999999998
1228,1,1.0,0.0
1229,5,5.0,0.0
1230,4,3.957142857142857,0.04285714285714315
1231,2,2.0,0.0
1232,4,3.8,0.20000000000000018
1233,5,5.0,0.0
1234,5,3.9648673730361708,1.0351326269638292
1235,5,5.0,0.0
1236,4,3.75,0.25
1237,4,4.1,-0.09999999999999964
1238,5,5.0,0.0
1239,1,2.4,-1.4
1240,4,4.0,0.0
1241,5,5.0,0.0
1242,5,4.7,0.2999999999999998
1243,2,2.0,0.0
1244,5,4.8,0.20000000000000018
1245,4,4.4,-0.40000000000000036
1246,1,3.013287256140825,-2.013287256140825
1247,1,1.0,0.0
1248,1,1.0,0.0
1249,1,1.0,0.0
1250,1,1.0,0.0
1251,1,1.8,-0.8
1252,5,5.0,0.0
1253,3,3.7,-0.7000000000000002
1254,1,1.0,0.0
1255,1,1.0,0.0
1256,1,1.0,0.0
1257,5,4.9,0.09999999999999964
1258,4,4.0,0.0
1259,5,5.0,0.0
1260,1,1.8,-0.8
1261,5,4.3,0.7000000000000002
1262,1,1.6,-0.6000000000000001
1263,3,4.0200000000000005,-1.0200000000000005
1264,5,4.8,0.20000000000000018
1265,5,4.666666666666666,0.3333333333333339
1266,4,4.2,-0.20000000000000018
1267,5,5.0,0.0
1268,2,2.3,-0.2999999999999998
1269,5,4.9,0.09999999999999964
1270,5,4.8,0.20000000000000018
1271,5,5.0,0.0
1272,5,5.0,0.0
1273,4,4.0,0.0
1274,5,5.0,0.0
1275,3,3.333333333333333,-0.33333333333333304
1276,1,1.0,0.0
1277,5,4.623333333333333,0.3766666666666669
1278,1,1.0,0.0
1279,1,1.0,0.0
1280,5,4.8,0.20000000000000018
1281,5,3.6,1.4
1282,5,4.6,0.40000000000000036
1283,5,4.4,0.5999999999999996
1284,4,4.4,-0.40000000000000036
1285,3,3.1,-0.10000000000000009
1286,5,4.9,0.09999999999999964
1287,5,4.9,0.09999999999999964
1288,4,3.8,0.20000000000000018
1289,5,5.0,0.0
1290,5,5.0,0.0
1291,1,1.0,0.0
1292,5,5.0,0.0
1293,5,5.0,0.0
1294,5,4.533333333333333,0.4666666666666668
1295,5,5.0,0.0
1296,4,4.1,-0.09999999999999964
1297,1,1.0,0.0
1298,5,4.3,0.7000000000000002
1299,2,3.1,-1.1
1300,1,2.2158730158730156,-1.2158730158730156
1301,5,5.0,0.0
1302,5,5.0,0.0
1303,1,2.2,-1.2000000000000002
1304,5,5.0,0.0
1305,5,4.7,0.2999999999999998
1306,1,1.0,0.0
1307,5,5.0,0.0
1308,4,4.566666666666667,-0.5666666666666673
1309,5,5.0,0.0
1310,5,5.0,0.0
1311,5,4.3,0.7000000000000002
1312,5,4.9,0.09999999999999964
1313,3,4.232597402597403,-1.2325974025974027
1314,5,4.925,0.07500000000000018
1315,5,4.8,0.20000000000000018
1316,5,5.0,0.0
1317,1,1.0,0.0
1318,4,3.4,0.6000000000000001
1319,5,5.0,0.0
1320,3,3.0,0.0
1321,4,4.35,-0.34999999999999964
1322,4,4.4,-0.40000000000000036
1323,5,4.9,0.09999999999999964
1324,1,1.0,0.0
1325,5,5.0,0.0
1326,5,5.0,0.0
1327,5,5.0,0.0
1328,5,4.5,0.5
1329,5,4.5,0.5
1330,5,5.0,0.0
1331,5,3.8649999999999998,1.1350000000000002
1332,4,4.0,0.0
1333,4,4.0,0.0
1334,5,4.9,0.09999999999999964
1335,4,3.8,0.20000000000000018
1336,4,3.9,0.10000000000000009
1337,3,3.0,0.0
1338,1,1.8,-0.8
1339,5,4.1,0.9000000000000004
1340,5,4.8,0.20000000000000018
1341,4,4.0,0.0
1342,5,5.0,0.0
1343,5,5.0,0.0
1344,5,4.8,0.20000000000000018
1345,2,3.1,-1.1
1346,5,4.6,0.40000000000000036
1347,5,5.0,0.0
1348,5,4.9,0.09999999999999964
1349,5,4.75,0.25
1350,5,4.6,0.40000000000000036
1351,4,4.1,-0.09999999999999964
1352,5,5.0,0.0
1353,5,3.6695238095238096,1.3304761904761904
1354,4,4.1,-0.09999999999999964
1355,5,4.733333333333333,0.2666666666666666
1356,3,3.5,-0.5
1357,4,4.820714285714286,-0.8207142857142857
1358,5,5.0,0.0
1359,1,2.0,-1.0
1360,5,3.3,1.7000000000000002
1361,1,1.0,0.0
1362,5,5.0,0.0
1363,1,1.0,0.0
1364,1,1.0,0.0
1365,5,4.8,0.20000000000000018
1366,5,5.0,0.0
1367,5,5.0,0.0
1368,1,1.0,0.0
1369,5,5.0,0.0
1370,1,2.0,-1.0
1371,4,4.0,0.0
1372,1,1.4,-0.3999999999999999
1373,4,4.0,0.0
1374,5,5.0,0.0
1375,5,5.0,0.0
1376,4,4.3,-0.2999999999999998
1377,5,4.6,0.40000000000000036
1378,4,4.0,0.0
1379,5,4.8,0.20000000000000018
1380,5,5.0,0.0
1381,4,4.0,0.0
1382,1,1.0,0.0
1383,5,4.9,0.09999999999999964
1384,5,5.0,0.0
1385,5,4.7,0.2999999999999998
1386,1,1.0,0.0
1387,4,4.0,0.0
1388,5,5.0,0.0
1389,5,4.7,0.2999999999999998
1390,2,3.7,-1.7000000000000002
1391,5,4.4,0.5999999999999996
1392,1,1.0,0.0
1393,1,1.0,0.0
1394,5,5.0,0.0
1395,5,4.8,0.20000000000000018
1396,5,5.0,0.0
1397,5,4.5,0.5
1398,4,4.0,0.0
1399,5,4.6,0.40000000000000036
1400,5,4.9,0.09999999999999964
1401,5,5.0,0.0
1402,5,5.0,0.0
1403,5,4.2,0.7999999999999998
1404,4,4.0,0.0
1405,5,4.6,0.40000000000000036
1406,3,2.8,0.20000000000000018
1407,3,3.0,0.0
1408,1,1.2,-0.19999999999999996
1409,4,4.0,0.0
1410,5,4.0,1.0
1411,1,2.8086435786435784,-1.8086435786435784
1412,3,3.0,0.0
1413,5,4.7,0.2999999999999998
1414,4,4.0,0.0
1415,4,4.2,-0.20000000000000018
1416,5,5.0,0.0
1417,5,5.0,0.0
1418,5,4.203333333333334,0.796666666666666
1419,5,5.0,0.0
1420,4,4.0,0.0
1421,5,4.1,0.9000000000000004
1422,4,4.0,0.0
1423,1,1.0,0.0
1424,2,2.6,-0.6000000000000001
1425,5,4.449036796536797,0.550963203463203
1426,5,5.0,0.0
1427,5,4.8,0.20000000000000018
1428,5,5.0,0.0
1429,4,4.0,0.0
1430,5,3.3666666666666663,1.6333333333333337
1431,5,4.7,0.2999999999999998
1432,1,2.4,-1.4
1433,5,5.0,0.0
1434,5,4.9,0.09999999999999964
1435,4,3.7,0.2999999999999998
1436,5,4.8,0.20000000000000018
1437,5,5.0,0.0
1438,1,1.0,0.0
1439,5,5.0,0.0
1440,5,4.8,0.20000000000000018
1441,3,2.0,1.0
1442,1,1.0,0.0
1443,1,1.0,0.0
1444,5,5.0,0.0
1445,5,4.8,0.20000000000000018
1446,1,1.0,0.0
1447,4,3.7,0.2999999999999998
1448,5,4.440555555555556,0.559444444444444
1449,5,4.8,0.20000000000000018
1450,3,4.0,-1.0
1451,5,4.1,0.9000000000000004
1452,5,4.8,0.20000000000000018
1453,1,1.3,-0.30000000000000004
1454,5,4.4,0.5999999999999996
1455,5,4.7333333333333325,0.2666666666666675
1456,4,4.0,0.0
1457,4,4.0,0.0
1458,5,4.7,0.2999999999999998
1459,1,1.0,0.0
1460,4,4.2,-0.20000000000000018
1461,3,3.0,0.0
1462,1,2.5,-1.5
1463,5,4.6,0.40000000000000036
1464,5,4.591666666666667,0.4083333333333332
1465,2,2.0,0.0
1466,5,4.7,0.2999999999999998
1467,5,4.2,0.7999999999999998
1468,3,3.2,-0.20000000000000018
1469,1,1.0,0.0
1470,5,4.9,0.09999999999999964
1471,5,5.0,0.0
1472,5,4.9,0.09999999999999964
1473,5,5.0,0.0
1474,4,4.666666666666666,-0.6666666666666661
1475,5,5.0,0.0
1476,5,4.8,0.20000000000000018
1477,5,4.8,0.20000000000000018
1478,5,4.3,0.7000000000000002
1479,2,2.4,-0.3999999999999999
1480,5,4.733333333333333,0.2666666666666666
1481,2,4.52797619047619,-2.52797619047619
1482,5,5.0,0.0
1483,3,3.0,0.0
1484,5,4.4,0.5999999999999996
1485,5,4.700000000000001,0.29999999999999893
1486,4,4.1,-0.09999999999999964
1487,5,4.745,0.2549999999999999
1488,1,1.2,-0.19999999999999996
1489,5,4.9,0.09999999999999964
1490,4,3.5,0.5
1491,3,3.935714285714286,-0.9357142857142859
1492,2,2.0,0.0
1493,5,5.0,0.0
1494,5,4.544444444444444,0.4555555555555557
1495,1,1.0,0.0
1496,2,2.0,0.0
1497,5,5.0,0.0
1498,5,4.8,0.20000000000000018
1499,5,5.0,0.0
1500,5,3.7,1.2999999999999998
1501,5,5.0,0.0
1502,5,5.0,0.0
1503,5,4.766666666666667,0.2333333333333334
1504,5,5.0,0.0
1505,1,1.0,0.0
1506,4,4.0,0.0
1507,4,4.0,0.0
1508,5,5.0,0.0
1509,3,3.5,-0.5
1510,5,5.0,0.0
1511,5,4.8,0.20000000000000018
1512,5,5.0,0.0
1513,5,4.9,0.09999999999999964
1514,5,5.0,0.0
1515,3,3.1,-0.10000000000000009
1516,5,5.0,0.0
1517,1,1.0,0.0
1518,2,2.0,0.0
1519,5,4.8,0.20000000000000018
1520,5,4.6,0.40000000000000036
1521,1,1.8,-0.8
1522,4,4.2,-0.20000000000000018
1523,5,5.0,0.0
1524,5,4.95,0.04999999999999982
1525,5,4.8,0.20000000000000018
1526,5,5.0,0.0
1527,1,1.0,0.0
1528,5,4.5,0.5
1529,5,5.0,0.0
1530,3,3.0,0.0
1531,5,5.0,0.0
1532,5,5.0,0.0
1533,5,5.0,0.0
1534,4,4.0,0.0
1535,1,1.4,-0.3999999999999999
1536,5,5.0,0.0
1537,5,3.9,1.1
1538,4,4.0,0.0
1539,5,5.0,0.0
1540,5,5.0,0.0
1541,1,1.0,0.0
1542,5,4.366666666666667,0.6333333333333329
1543,5,5.0,0.0
1544,5,4.9,0.09999999999999964
1545,5,4.6,0.40000000000000036
1546,4,4.0,0.0
1547,5,4.9,0.09999999999999964
1548,5,5.0,0.0
1549,2,2.6,-0.6000000000000001
1550,5,4.433333333333334,0.5666666666666664
1551,4,3.6,0.3999999999999999
1552,5,5.0,0.0
1553,1,1.0,0.0
1554,4,3.8,0.20000000000000018
1555,1,1.0,0.0
1556,4,3.6,0.3999999999999999
1557,5,4.8,0.20000000000000018
1558,5,2.584761904761905,2.415238095238095
1559,1,2.2,-1.2000000000000002
1560,2,1.9,0.10000000000000009
1561,5,4.9,0.09999999999999964
1562,4,4.0,0.0
1563,1,2.2,-1.2000000000000002
1564,3,3.0,0.0
1565,3,3.0,0.0
1566,4,4.2,-0.20000000000000018
1567,5,5.0,0.0
1568,5,4.6,0.40000000000000036
1569,5,5.0,0.0
1570,5,4.1883333333333335,0.8116666666666665
1571,5,5.0,0.0
1572,1,1.0,0.0
1573,5,5.0,0.0
1574,5,4.7,0.2999999999999998
1575,4,3.7189335093011566,0.2810664906988434
1576,4,4.4,-0.40000000000000036
1577,4,4.333333333333334,-0.3333333333333339
1578,1,1.0,0.0
1579,4,4.0,0.0
1580,5,5.0,0.0
1581,5,5.0,0.0
1582,4,4.0,0.0
1583,4,4.515,-0.5149999999999997
1584,3,3.0,0.0
1585,5,4.9,0.09999999999999964
1586,5,4.9,0.09999999999999964
1587,5,5.0,0.0
1588,2,2.0,0.0
1589,1,1.0,0.0
1590,4,4.0,0.0
1591,5,5.0,0.0
1592,5,5.0,0.0
1593,5,4.3,0.7000000000000002
1594,1,1.0,0.0
1595,5,4.613690476190476,0.38630952380952444
1596,4,4.4,-0.40000000000000036
1597,4,3.2,0.7999999999999998
1598,5,5.0,0.0
1599,4,4.1,-0.09999999999999964
1600,1,1.1125,-0.11250000000000004
1601,1,1.1,-0.10000000000000009
1602,4,3.9,0.10000000000000009
1603,5,5.0,0.0
1604,1,2.0,-1.0
1605,5,4.8,0.20000000000000018
1606,5,3.7,1.2999999999999998
1607,5,5.0,0.0
1608,1,1.3,-0.30000000000000004
1609,1,1.6,-0.6000000000000001
1610,5,4.066666666666666,0.9333333333333336
1611,5,5.0,0.0
1612,5,4.1,0.9000000000000004
1613,5,5.0,0.0
1614,5,5.0,0.0
1615,1,1.0,0.0
1616,1,1.0,0.0
1617,5,5.0,0.0
1618,3,3.1,-0.10000000000000009
1619,2,2.0,0.0
1620,5,5.0,0.0
1621,5,5.0,0.0
1622,5,4.7,0.2999999999999998
1623,5,4.513333333333333,0.48666666666666725
1624,5,4.7,0.2999999999999998
1625,1,1.0,0.0
1626,2,2.2,-0.20000000000000018
1627,5,4.5200000000000005,0.47999999999999954
1628,5,5.0,0.0
1629,5,5.0,0.0
1630,4,4.0,0.0
1631,1,1.0,0.0
1632,4,3.7,0.2999999999999998
1633,4,4.0,0.0
1634,5,5.0,0.0
1635,5,4.8,0.20000000000000018
1636,1,1.0,0.0
1637,5,5.0,0.0
1638,4,4.3,-0.2999999999999998
1639,3,3.5666666666666664,-0.5666666666666664
1640,4,3.8,0.20000000000000018
1641,5,5.0,0.0
1642,5,5.0,0.0
1643,5,4.8,0.20000000000000018
1644,5,4.8,0.20000000000000018
1645,4,4.0,0.0
1646,5,5.0,0.0
1647,5,4.6,0.40000000000000036
1648,5,5.0,0.0
1649,5,5.0,0.0
1650,5,4.2,0.7999999999999998
1651,5,5.0,0.0
1652,5,5.0,0.0
1653,5,4.2,0.7999999999999998
1654,1,1.0,0.0
1655,5,4.9,0.09999999999999964
1656,5,5.0,0.0
1657,4,3.9,0.10000000000000009
1658,5,4.8,0.20000000000000018
1659,1,1.5,-0.5
1660,5,4.750865800865801,0.24913419913419865
1661,5,4.808141025641025,0.1918589743589747
1662,5,5.0,0.0
1663,4,4.220633642673116,-0.22063364267311592
1664,1,1.4,-0.3999999999999999
1665,1,1.2,-0.19999999999999996
1666,2,1.9,0.10000000000000009
1667,1,1.3,-0.30000000000000004
1668,4,4.2,-0.20000000000000018
1669,2,2.3,-0.2999999999999998
1670,5,3.325,1.6749999999999998
1671,3,3.2,-0.20000000000000018
1672,5,5.0,0.0
1673,4,4.2,-0.20000000000000018
1674,5,4.7,0.2999999999999998
1675,5,4.6,0.40000000000000036
1676,3,3.0,0.0
1677,3,3.2600000000000002,-0.26000000000000023
1678,5,4.883214285714287,0.11678571428571338
1679,5,4.6,0.40000000000000036
1680,1,1.4,-0.3999999999999999
1681,5,5.0,0.0
1682,5,4.679951241114671,0.3200487588853287
1683,5,4.8,0.20000000000000018
1684,5,3.441738816738817,1.558261183261183
1685,5,5.0,0.0
1686,4,3.7,0.2999999999999998
1687,2,2.6,-0.6000000000000001
1688,4,4.3,-0.2999999999999998
1689,1,1.0,0.0
1690,4,4.1,-0.09999999999999964
1691,5,4.6,0.40000000000000036
1692,5,5.0,0.0
1693,2,2.0,0.0
1694,4,4.05,-0.04999999999999982
1695,5,5.0,0.0
1696,5,4.366666666666667,0.6333333333333329
1697,1,1.0,0.0
1698,1,1.0,0.0
1699,5,4.5,0.5
1700,5,4.6,0.40000000000000036
1701,1,1.0,0.0
1702,5,4.9,0.09999999999999964
1703,5,5.0,0.0
1704,1,2.1333333333333333,-1.1333333333333333
1705,4,4.3,-0.2999999999999998
1706,5,4.666666666666667,0.33333333333333304
1707,5,4.5,0.5
1708,3,3.22,-0.2200000000000002
1709,1,1.0,0.0
1710,5,5.0,0.0
1711,5,5.0,0.0
1712,2,2.0,0.0
1713,4,2.9,1.1
1714,1,1.7,-0.7
1715,5,5.0,0.0
1716,5,5.0,0.0
1717,4,4.2,-0.20000000000000018
1718,1,1.0,0.0
1719,5,4.0,1.0
1720,5,4.9,0.09999999999999964
1721,5,5.0,0.0
1722,1,1.0,0.0
1723,3,3.0,0.0
1724,5,4.7,0.2999999999999998
1725,1,1.0,0.0
1726,5,5.0,0.0
1727,5,5.0,0.0
1728,5,4.2,0.7999999999999998
1729,1,1.0,0.0
1730,5,4.7,0.2999999999999998
1731,5,4.966666666666667,0.033333333333333215
1732,4,3.5,0.5
1733,4,4.508333333333333,-0.5083333333333329
1734,5,5.0,0.0
1735,5,5.0,0.0
1736,5,4.8,0.20000000000000018
1737,5,4.7,0.2999999999999998
1738,5,4.685714285714286,0.31428571428571406
1739,5,5.0,0.0
1740,5,3.9,1.1
1741,4,3.5833333333333335,0.4166666666666665
1742,5,3.033333333333333,1.9666666666666668
1743,5,5.0,0.0
1744,5,5.0,0.0
1745,5,5.0,0.0
1746,1,1.0,0.0
1747,5,4.8,0.20000000000000018
1748,5,5.0,0.0
1749,5,5.0,0.0
1750,5,4.5,0.5
1751,1,1.4,-0.3999999999999999
1752,1,1.0,0.0
1753,3,3.4,-0.3999999999999999
1754,5,4.3,0.7000000000000002
1755,3,2.9,0.10000000000000009
1756,5,4.9799999999999995,0.020000000000000462
1757,1,1.0,0.0
1758,5,4.470317460317461,0.5296825396825389
1759,5,5.0,0.0
1760,5,4.9,0.09999999999999964
1761,5,4.7,0.2999999999999998
1762,5,5.0,0.0
1763,4,3.9,0.10000000000000009
1764,4,4.7,-0.7000000000000002
1765,5,5.0,0.0
1766,2,3.0,-1.0
1767,4,4.4,-0.40000000000000036
1768,5,5.0,0.0
1769,5,5.0,0.0
1770,1,1.0,0.0
1771,5,4.4,0.5999999999999996
1772,4,4.2,-0.20000000000000018
1773,1,1.0,0.0
1774,5,4.742130037870901,0.2578699621290994
1775,5,5.0,0.0
1776,4,4.691616161616162,-0.691616161616162
1777,5,5.0,0.0
1778,4,4.3,-0.2999999999999998
1779,4,4.3,-0.2999999999999998
1780,3,3.4,-0.3999999999999999
1781,5,5.0,0.0
1782,4,3.6,0.3999999999999999
1783,1,1.0,0.0
1784,5,4.5,0.5
1785,5,3.4,1.6
1786,3,2.7,0.2999999999999998
1787,5,3.29,1.71
1788,4,4.0,0.0
1789,4,4.0,0.0
1790,4,4.3,-0.2999999999999998
1791,4,3.5,0.5
1792,5,5.0,0.0
1793,4,4.0,0.0
1794,5,4.9,0.09999999999999964
1795,5,5.0,0.0
1796,5,4.5,0.5
1797,1,1.0,0.0
1798,4,4.556666666666667,-0.5566666666666666
1799,1,2.1544437708833994,-1.1544437708833994
1800,4,3.8,0.20000000000000018
1801,1,1.0,0.0
1802,5,4.6,0.40000000000000036
1803,4,4.1,-0.09999999999999964
1804,4,4.0,0.0
1805,5,5.0,0.0
